Text,Category
"necesitamos un hombre con los tamaños para ofrecer y hacer juicio político a los corruptos, no palabras hechos nada más, no promesas tontas. 
",0
"si pudieras abrazar a cualquier persona en este momento, ¿quién sería? — a mi madre, la echo de menos.
",0
"buen día es cuando la chica que te trae loca te llama super temprano para que no se te haga tarde  😍
",0
" @usuario @usuario jaja camote es tu dulce andas busxado camote otro joto jaja pedazo de aborto y joto para acabarla jaja
",1
"entonces deberían haber sacado a todas las combis del edomex por lo de valeria hace 3 meses, soluciones tontas #niunamas #niunamenos
",0
"no quiero ir a trabajar mañana... y así todos los putos días. 😒
",0
"esta madre ya se prendió ahre #karolsevilla #ruggeropasquarelli #soyluna #kcacolombia
",0
"este maricon y se quejaban del @usuario  y están igual putos rateros
",1
"ahora q los agarro juntos chaspm ambos pinche par de putos 💪💪💪💪
",1
"sobre gabo y un tergiversado feminismo escribe @usuario 
",0
"iba a vomitar pero me dio flojera y por eso estoy gorda...
",0
"por qué putas participo para el boleto, me quitó mi oportunidad 😡😡😡
",0
"¡a #méxico #yaselollevolachingada con estos políticos corruptos de💩! @usuario sólo estuvo en la @usuario para soltar a sus amigos #hdp
",1
"mujer despechada,ya pinche amlo hazle esta que se pela la loca #reynosafollow #reynosa
",1
"las putas misiones del mundial parecen que juntaron a 4 pelabolas en un cuarto los sentaron por 3 minutos y salieron con lo mas pendejo
",0
"si les enseñe este videito seme para la verga cada ves q lo veo
",0
"porque se fijan en puro cabron?🙄🙄
",0
"siempre necesito mi dosis diaria de no digas nada, está muy sabrosa, todo el crédito a infinity, sacó agua de las piedras con esa madre mb.
",0
" @usuario @usuario @usuario jajajajajaja ese joto que va a saber de narcotrafico, lo que es abrir la boca a lo idiota...
",1
"por putos!!! fuera de #rusia2018  #holanda #noerapenal
",1
"prócer el que mata, santo el que no goza, macho el que no siente, marica el que llora, discreto el que no se ríe, decente el que no baila!
",0
"no puedo ver el documental de demi porque sé que voy a llorar como marica todo lo que dure y ay 😭😭😭😭😳
",0
"@usuario toda su vida y sabes qué, no me volveré a callar por temor de quedar como la ardida porque de eso nada, &gt;
",0
"ya estas ahí hijo de perra, sea hombrecito y esperelos para que se den en sus putas madres, pinche maricon de mierda.
",1
"si me dieran $100 pesos por cada vez que me dicen “te deberías comprar un coche cómo ese” ya tendría mi puto coche.
",0
"no mamen, ya ni para putear me alcanza el tiempo, vale verga.
",0
"ayuda puebla a compartir no permitamos que se convierta en otra #maracastilla
",0
"y coge la puta gorda de los cojones y me dice ""si es que del madrid tenías que ser"" (llevaba la sudadera del madrid)
",1
"a veces les facilito las cosas, mando a la fregada.
",0
" @usuario habrá q apendejarse rico!
",0
" @usuario lo cagado, es que no sé qué coño hago despierto a esta hora en domingo 😴😑
",0
"se enojan si las llamas putas, pero actúan así, viven así, se sienten así, no sean doble moral y acepten su triste realidad.
",0
"mañana me toca ver coco, a ver que tan puto soy. 🤷🏼‍♀️
",0
"lucia hoy me hizo correr por un chico lo peor de todo es que lo chiflo se dio vuelta y era feo, indignada
",0
"por qué no vas y chingas a tu sacrosanta madre wey ? 🤬✊🏽
",1
"si te encuentro así en la noche si te la ando mamando rico jejeje
",0
"con la inocencia de un niño y bajo la mano un puñal...
",0
"no la odien por ser bonita. @usuario ejerce su papel de primera dama. si ustedes son feas, no es su problema.  <url>
",0
"como mamá verga y se da de centones la muy puta y lo mejor sin condón se la chingo
",1
"pues... la verdad... seeee... si le chupo la #verga a este wey 🍆😛
",0
"quiero meter mi verga dura entre esas tetas ese culo esa vagina y esa boquita hasta llenarte de leche
",0
"jajajajajaja ! pinches gringos putos se van a la chingada con todo y trump
",1
"si piensas que namjoon y yoongi son feos, no se pienso que deberías irte ala verga.😏
",1
" @usuario ok si tú lo dices si tú que twitteas sobre zapatos de hombres wow que varonil te vez!! eres marica guatemalteco y padre de juan diego una 💎
",1
"niñas que oso que las dos anden ardidas por el mismo vato jaja
",0
"@usuario @usuario @usuario y porqué no la detuviste y la obligaste a bajar. o le reclamaste?
",0
"me tocó esperar dos veces en el día, esta de la chingada jajajaja
",0
"ya me gasté mi mensualidad de gym, estoy destinada a ser gorda.
",0
"es día de celebración, hoy nació el mexicano más cagado del país ¡yo! jaja me refería a ti @usuario . felicidades a ambos
",0
"aaah es que no ma amor, cuando llegué un coche estacionado puso la alerta alarma sismica y yo como alv putos
",0
"como buena gorda, espero el episodio de #mastechefmx
",0
"levanten bien los putos pies al caminar, ni eso quieren hacer; huevones.
",0
"cuando vas a ver una pelicula todos esperan silencio no a unos putos wercos maleducados gritando.... de verdad peor que unos bebes 😬😬😬
",1
"@usuario putos y mas los de la taqueria ""manolos"" ese puto chavo-ruco me revienta los huevos.
",1
"sí, hasta a mí me cayó gordo ese joto. pinche al, no más twittea babosadas &gt;8(
",1
"cómprenme dulces hijos de sus putas madres como mantra del día.
",0
"quédate con el que cuando le preguntes si te ves gorda, tome tu mano, la ponga en su reata y diga: “tú no estás gorda, gorda me pones esta”.
",0
"sí a las personas no les interesa hablar contigo, no insistas. les vales verga
",0
"hoy me abstengo del pozole , debido a que he abusado de este típico platillo mexicano .. - ninguna gorda nunca, ni yo !
",0
"no puede ser ahora quieren que sea filósofa jajaja ""porno"" no mamar
",0
"¿que putas con la peli de scooby-doo! en wwe? estoy flipando.
",0
"tengo a las putas de ustedes  metidas en el instagram dándome like😳🎶
",1
"#pontelaverde ..a los comentaristas de televisa fíjense primero  ni le pego a ese maricon de honduras alv
",0
"no mames cuantos putos candidatos abra para el 2018? xd ya hay un chingo de independientes
",1
"para cabrona, cabrona y media. ☺😉
",0
"con allison ya vamos perdiendo el juego, ""soy un pesimista hdp"" jajaj
",0
"@usuario hola toño ayer en tu programa como a las 10:25 narraste 1 carta de una madre enferma de cancer a su hija me puedes regalar título
",0
"se me rompieron los putos lentes, ya solo falta que me caiga un rayo
",0
"chingada madre que soy pasivo!!!
",0
"estas loca yo novio 😂😂😂😂 nop gracias asi estoy bien
",0
"que tu mesera se de cuenta que eres una gorda y te haga recomendaciones de platillos gordos enamora!! ❤
",0
"stream en 10 minutos. hay que aprovechar a la vieja mercy antes que llegue la mercy luchona 2.0 :v #overwatch #mercy
",0
"bailas bien feo y me caes gorda 
",1
"no hay nadie pero nadie en la calle sólo yo soy la loca que anda a esta hora jajaja
",0
"los putos que criticaban a messi, se cansaron de gritar sus goles hoy?😂😂 payasos
",1
"que puto asco de personaje me acabo de encontra, puñal de mierda
",1
"el único valor que pone en práctica mi equipo es el me vale verga si tú no lo haces yo menos.
",0
"que de la verga que te enamores de alguien que que evidentemente no te quiere tal cual eres.
",0
"pasate por la ventana porque mi mama no me deja meter putas por la puerta. y hablo de hombres con respeto para las mujeres.
",0
"el wey de ciencias políticas ya me mandó a la verga, qué novedad.
",0
"cuando la lic te dice que tenes que leerle tu parcial, porque tu letra esta de la verga y no se entiende nada.
",0
"@usuario ese hdp de todo da explicación
",1
"pero esa réplica sin sentido que verga putos jueces de mierda traigan a @usuario la puta madre.
",1
"es fácil esquivar la lanza, mas no el puñal oculto.
",0
"hoy mi madre tuvo una operación en los ojos. todo salió bien. después de lo que cobró el oftalmólogo seguro mi madre podrá ver el futuro!!
",0
"tu madre es muy gorda
",1
"gracias facebook, pero no son personas que “quizá conozca”, son personas que conozco pero que me valen madre y no las quiero agregar.
",0
"mi zeus, te la mamaste con los truenos de ayer loco! no te habías puesto así desde el secuestro de hércules bebé; bájale un chingo a tu pedo
",0
"feliz 10 de mayo día de la madre (mothers day):
",0
"no mamar! ahora sí tuve un sueño bien satánico alv.
",0
"de esas veces que @usuario decidió hacer más feas las playeras del futbol mexicano con su mega parche @usuario 😬
",0
"pobre hombre cuando me note va a pensar; ¡diablos le gusto a la loca!
",0
"marica me gusta alguien de mi salon, quiero decirle a mis amigas pero con lo discretas que son
",0
"por que hasta eso andan presumiendo sus pinces uñas de 700 putos pesos ¬¬
",0
"puto karma cuando mas prisa tengo mas conspira en mi contra!!!!
",0
" @usuario @usuario lo cagado es que tengo el vn
",0
" @usuario @usuario @usuario las putas gatas como siempre sacando lo.mas naco del ser humano, solo por.no aceptar su putísima mediocridad...
",1
" @usuario jajajajajajajajaja no mames! lo más cagado para mí de lo que va de este 2017!!!
",0
"la diferencia la haces tu, al esforzarte, al no conformarte y a partirte la madre día a día intentando superarte. fácil ? claro que no.
",0
"no de nuevo y no una semana antes de putos exámenes
",0
" #cuandosuspiroes porque ya me tienes en tus manos cabrona.
",0
"cuando vas a cortarte el cabello y te atiende el que tiene un culo rico, como no darle su propina con esa rica verga 😈😏 <url>
",0
"que pinche hentai ni que la verga, la historia de perversión sexual más mamona de la historia xd
",0
"me lo han dicho y siiiii, estoy loca !!  quizá me guste estarlo !!!!
",0
"@usuario no seas mariquita y desbloqueame pinche chillón!!!!
",1
"nunca sirven los putos cajeros de @usuario en ningún lado
",0
"gracias vida por todas esas canciones de ardida.
",0
"mi vida en estos momentos es un: ¡¿qué putas voy a hacer?! constante. a veces emocionante, otras, no tanto.
",0
"sí o no está bien grande?  hahahaha me va a mandar a la verga porque con nada me tiene a gusto.
",0
"@usuario siempre hay tiempo para darse en la madre por alguien🤷🏻‍♂️
",0
"me encanta como por twitter nos damos cuenta que a los putos bancos les valemos madres @usuario y cuando vas a sucursal eres lo máximo.
",0
"cuando mi novia se pone celosa y le quiere dar en la madre a todas las chicas que conosco.
",0
"when ya te vale madre que el profe se de cuenta de lo aburrida que esta su clase😂
",0
"quiero que lo sepas pero no quiero decirlo, soy marica.
",0
"los miércoles me la vivo mas cagado de lo normal, odio los putos miércoles.
",0
"un niño como de 8 años acaba de bajar del camión. yo no usé solo el transporte público hasta que tenía 13 o 14. no mamar.
",0
"el travieso arce pensando en remontar y nunca hace ni madre 🤦🏻#yasaquenlo #exatlonmx
",0
"avisen cuando esta permitido putear a estos hijos de mil putas. digo porque no se les puede decir nada que aca se enojan.
",1
"eres marica porque no tele pones al pedo a victor ??…
",1
"las que deberían protestar son las viejas que se vean violables. las feas que?
",1
"putos ecuatorianos &gt;:v no es mundial si no va argentina
",1
"no quiero seguir pensando cosas feas! ya me duele el hígado de tanto coraje! #buenasvibras
",0
"ahí les hablan a los putos que basan su vida en whatsapp 😂😂😂
",0
" @usuario lo cagado es que también tiene sentido jajaja
",0
"hoy todas las chicas en promoción chicos si piden informes sean serios evite nos bloquearlos por preguntas tontas 😘
",0
"@usuario mañana madrugas, te piensas mudar, sabes sin querer quedar bien tu me inspiras por luchona
",0
"que es un burro hijo de un camión lleno de putas. ojo, solo contando el partido de hoy.
",1
"tu loca manía ha sido mia solo una vez.. dulce ironía, fuego de noche nieve de día..
",0
"#cosasdeincomparables versión ""gingac el puto amo y clon de de nigris"" @usuario
",0
"maybe not, maybe si. yo me siento y me veo... y soy mi amiga gorda⏫. imagínate a mis amigas ⬆
",0
"mi papá me dijo que soy la loca de la familia, no sé cómo tomarlo, tenemos conceptos diferentes de ""loca"".
",0
"gorda nivel, me subo al elevador y se baja.
",0
" ¡apúntale cabrón! 📄🖋️
",0
"las putas se montan fácil como en gta 200 cajas de paper que pedí en ebay
",0
"¿por que verga mis vecinos son tan perros asquerosos? alv
",0
"las niñas bien también sabemos coger como putas sin moral.  🙊
",0
"vatos que llaman a las niñas ""interesadas"", yo pienso que el que es verga hasta en burro las saca
",0
" @usuario perrito inteligente, vamos a evaluar este tweet a ver si se mamó con su respuesta...
",1
"animoji es una de esas cosas tontas que no sabíamos que necesitábamos hasta que apple lo hace realidad. xd #appleevent
",0
"mientras estés bien con dios.... que "" chinguen a su madre los angelitos "" o cómo era?
",0
"a mi se me me hace gorda, babosa y con varices☺
",0
"primera vez que me dan asueto el día de muertos y yo de viaje de trabajo no mamar
",0
"ya dejen de mamar con coco y el día de muertos. si no lo saca disney ustedes valiendo verga como siempre para hoy y mañana.
",0
"como cuando estas en una tienda y escuchas #todavia y gritas como loca. te amo. ❤️
",0
"en esta foto pareces mamá luchona ❕❕ 😂😛, ahhh te amo beibe 😏😂❤
",0
"que no mame el guey ese, primero andan de amarra navajas y luego sale con la jotería  de secuelas po…
",1
"no tengo dinero porque me da flojera pasar al banco :c tonta vida :c
",0
"@usuario @usuario jajajajajaja y para que le hablas a tu camote?
",0
